,address,advantage,city,company_name,education,industry,industryLables,label,position_detail,position_name,salary,size,stage,work_year
254,['周家嘴路'],"车联网,电商,500强",上海,上海微创软件股份有限公司北京分公司,硕士,"移动互联网,电子商务","['电商', '移动互联网', '机器学习', '建模', '算法']","['年底双薪', '绩效奖金', '免费班车', '节日礼物']","
职位描述：

微创软件将与BMW合作进行车联网相关的数字应用和前瞻性创新。BMW作为享誉世界的豪华汽车品牌，其产品在设计美学、动感和动力性能、技术含量和整体品质等方面都具有丰富的产品内涵。随着技术的不断发展和对驾乘体验的更高要求，BMW提出了数字化就是未来的预测和展望，在创新的数字化科技应用的方向上，扩大人、车辆服务之间的数字化连接，不断推动BMW和新技术新体验的高度融合。

Responsibilities：
• Accountability for development of contextual, intelligent and personalized engine leading to great user experience, high business value and innovative differentiation.
• Initiate, manage, design, implement and deliver machine learning/data mining, analysis/context-aware recommendation solutions for digital service with smart driving experience. 
• Plan, collect, process and analyze large dynamic real-world inhomogeneous data sources. 
• Design and implement scalable data-driven solutions in cloud. 
• Develop well-performed computational and statistical models. 
• Develop novel and useful machine learning and data mining techniques, as well as assess 3rd party machine learning and data mining components.
• Carry out the research on context data intelligence that will impact the research communities around data and computing.

Requirements：
• PhD in Computer Science, Electrical Engineering, or related fields.
• 0-4 years of research and development experience.
• Having excellent academic track record and expertise in both the theory and practice of machine learning, data mining, algorithms, rich context modeling, recommendation systems, context data intelligence and personalized service, statistical signal processing and pattern recognition. More importantly, get excited at the idea of creating prototype systems, passion to apply the theoretical research into the product leading to the great user experience and differentiation.
• Passion and excellent performer for innovation in data intelligent and personalized services, and being able to create the novel solution into products.
• Solid experience with various machine learning, data mining methods and deep learning framework, in order to decide what methods would are the most suitable for the task at hand. Sufficient knowledge of varying paradigms in data analysis, and understanding of their conceptual and practical strengths and weaknesses. 
• Strong programming skillset (Java, Python, C++, R, etc.), and on big data processing framework.
• Plus if you have working experience in machine learning algorithm roles in the industry; being able to have initiatives, managing the project from concepting to the product.

",机器学习工程师,20k-40k,2000人以上,不需要融资,1-3年
255,,六险一金，弹性工作，免费三餐，餐补,上海,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",[],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",null,广告系统AI工程师-CV/NLP/机器学习方向,25k-50k,2000人以上,C轮,3-5年
256,['学院路'],14薪，试用期不打折，弹性工作,北京,北京的卢深视科技有限公司,本科,"数据服务,移动互联网","['智能硬件', '人工智能', '机器学习', '图像处理', '算法']",[],null,高级机器学习算法工程师,25k-45k,50-150人,未融资,3-5年
257,"['市桥', '清河东路', '石碁']",高薪、晋升快、空间大、技术分享,广州,广州市百果园网络科技有限公司,本科,"移动互联网,社交网络","['移动互联网', 'C++', '平台']","['年底双薪', '五险一金', '年终奖', '班车接送']",null,机器学习平台开发工程师（广州）,30k-60k,500-2000人,D轮及以上,3-5年
258,"['西三旗', '清河']","六险一金,地铁周边,氛围好",北京,北京羿娲科技有限公司,本科,"硬件,移动互联网",[],"['绩效奖金', '带薪年假', '弹性工作', '领导好']",null,机器学习系统工程师,15k-30k,50-150人,A轮,3-5年
259,"['上地', '清河']","互联网,薪酬领先,技术成长",北京,北京小米科技有限责任公司,博士,移动互联网,[],"['快速成长', '免费班车', '扁平管理', '技能培训']",null,机器学习算法-风控建模算法工程师,30k-45k,2000人以上,D轮及以上,1-3年
260,"['新天地', '打浦桥', '淮海路']",核心业务，优秀团队，薪酬优厚,上海,行吟信息科技（上海）有限公司,本科,"生活服务,电子商务",[],"['年度旅游', '节日礼物', '专项奖金', '带薪年假']",null,机器学习平台研发工程师,25k-45k,500-2000人,D轮及以上,1-3年
261,['科技园'],和顶尖工程师一起用代码改变全球用户,深圳,深圳大宇无限科技有限公司,本科,移动互联网,"['移动互联网', '大数据', '人工智能', '机器学习', '数据挖掘']","['股票期权', '带薪年假', '弹性工作', '扁平管理']",null,高级机器学习算法工程师,25k-50k,50-150人,C轮,3-5年
262,"['中关村', '苏州街', '苏州桥']","核心业务,团队一流,氛围好,福利佳",北京,北京趣拿软件科技有限公司,本科,移动互联网,"['互联网金融', '机器学习', '深度学习', '建模', '数据挖掘']","['技能培训', '节日礼物', '带薪年假', '无息住房贷款']",null,资深机器学习算法工程师,25k-45k,2000人以上,不需要融资,3-5年
263,"['酒仙桥', '大山子', '将台路']",平台大 成长快 班车 免费三餐 健身房，,北京,奇虎360科技有限公司,本科,"移动互联网,游戏",[],[],null,机器学习/深度学习专家,30k-60k,2000人以上,上市公司,3-5年
264,"['西北旺', '上地', '清河']",弹性工作制,北京,度小满科技（北京）有限公司,硕士,"移动互联网,金融",['大数据'],"['年底双薪', '五险一金', '弹性工作', '节日礼物']",null,机器学习资深研发工程师,40k-80k,500-2000人,A轮,5-10年
265,"['打浦桥', '鲁班路']","扁平化管理,年假多,不打卡",上海,上海盛惜投资管理有限公司,本科,"移动互联网,金融","['金融', '数据分析']",[],null,高级机器学习算法工程师(金融风控领域),20k-40k,50-150人,不需要融资,3-5年
266,,环境舒适，弹性工作时间，包三餐下午茶,北京,广州汇量信息科技有限公司,本科,移动互联网,"['移动互联网', '机器学习', '数据挖掘', '算法']","['优秀团队', '节日礼物', '股票期权', '带薪年假']","
职位描述：

岗位职责
岗位描述：我们是Mobvista机器学习平台工程研发团队，负责Mobvista集团的分布式机器学习训练、在线高性能模型预测等相关的平台工程建设。这里有百亿级的用户数据，十亿级的日活用户，和每天数百亿的在线广告精准定向请求。在这里你能够深度参与到大规模机器学习工程的研发工作中，驱动广告核心业务持续增长。岗位职责：1、负责公司的计算广告机器学习平台的工程开发；2、负责高性能、大规模的集群分布式计算，包括但不限于集群资源调度、离线和流式计算、分布式机器学习框架和在线预测服务等核心技术的研发、调优；3、服务公司效果广告算法等核心业务线.
岗位要求
任职资格：1. 熟悉Linux编程环境，有良好的至少一门语言 (C++、Python、Java) 开发调试经验；2. 有常用机器学习框架上手经验，如TensorFlow、MXNet、PyTorch、XGBoost等；3. 对大数据开发相关技术，如hadoop、spark等有了解；
4. 思维敏捷，有较强的钻研学习能力，较好的沟通能力、团队合作 。
（岗位需尽快到岗）

",机器学习平台开发实习生,2k-4k,500-2000人,上市公司,应届毕业生
267,,"平台大,成长快,福利好",上海,上海寻梦信息技术有限公司,本科,"电子商务,移动互联网",[],"['股票期权', '专项奖金', '弹性工作', '扁平管理']","
职位描述：

岗位职责：
1. 提供面向海量高维稀疏数据场景的工业级深度学习解决方案，服务于互联网最核心的业务场景；
2. 方案包括但不限于千亿级参数服务、高性能模型推理、异构计算、基于容器的弹性调度、端模型优化、实时流计算等；
3. 从功能、性能、可用性等方面，负责设计、实现、改进系统的各个模块，对平台进行深度优化，提升算法迭代效率；
4. 负责线上服务运行状况和问题定位，并对使用方提供技术支持
5. 紧跟业界前沿，针对不断增长的业务需求和算法创新提供技术解决方案；

任职要求：
1、熟悉业界主流的深度学习框架(tensorflow/caffe/mxnet)；
2、精通C/C++或Java，熟悉Linux、多线程编程、网络通信、内存管理，具备扎实的算法和数据结构功底；
3、有ParameterServer研发经验者优先，有大规模分布式系统经验者优先；
4、有终端模型相关工作经验的优先；
5、有大型互联网研发背景或具备推荐/搜索/广告等领域经验者优先；
6、良好的分析问题、解决问题的能力；
7、具有高度责任心和主动性，良好的团队合作精神；

",机器学习平台研发专家,30k-60k,2000人以上,上市公司,3-5年
268,"['南油', '后海', '科技园']","平台,数据,技术转化快,项目落地快",深圳,广东美的制冷设备有限公司,硕士,其他,"['大数据', '机器学习', '算法']","['股票期权', '专项奖金', '带薪年假', '年度旅游']","
职位描述：

1.   5年以上机器学习经验
2.   机器学习算法
3.   编程能力
4.   硕士以上学历

岗位职责:
负责AI及大数据应用的架构设计、开发、上线
负责算法的开发、调优

",机器学习工程师,20k-40k,2000人以上,上市公司,5-10年
269,"['南油', '海王大厦', '后海']","周末双休,弹性工作",深圳,贝深科技（深圳）有限公司,本科,"企业服务,数据服务",[],"['年底双薪', '股票期权', '带薪年假', '绩效奖金']","
职位描述：

1.本科及以上学习，数学、计算机、运筹学、统计学相关专业；2.熟悉机器学习常规算法及其应用场景；3.熟练运用Python,Go,C++之中至少一门语言，能够熟练使用Python及常用的算法库，如Sklearn，keras、tensorflow等4.熟悉训练参数优化5.对物体追踪（Tracking），目标探测（Object detection），以及预测算法有深入研究6.经验最好在2年以上7.英语流利,能进行基本交流

",机器学习,15k-25k,15-50人,A轮,1-3年
270,,14薪，试用期不打折，弹性工作,杭州,北京的卢深视科技有限公司,本科,"数据服务,移动互联网","['智能硬件', '人工智能', '机器学习', '图像处理', '算法']",[],"
职位描述：

岗位职责:
1. 负责机器学习/深度学习相关算法的研发，包括但不限于：模型设计和训练，DNN模型压缩（量化和剪枝）等；
2. 负责计算机视觉相关算法的研发，包括但不限于：目标检测，跟踪和识别等；
3.负责相关算法的落地和技术支持；
4.跟进相关算法的研究动态，保持公司算法的先进性；
5.担任某一方向算法的负责人。
任职要求：
1.机器学习/深度学习或计算机视觉/图像处理相关专业；
2.三年以上相关（计算机视觉/机器学习/深度学习）领域工作经验；
3.有较强的数学基础，能熟练阅读英文专业文献；
4.有较强的编程能力，熟练掌握 C或C++，Python或MATLAB；
5.专业技能要求：
1)熟悉传统机器学习常见算法（如降维，回归和分类等）；
2)熟悉深度学习的基本原理和常见模型，至少掌握一种主流深度学习框架；
3)熟悉计算机视觉常见算法，至少熟悉目标检测，目标跟踪和目标识别等中的一类算法。
6.良好的沟通能力和团队合作精神，有责任感。

",高级机器学习算法工程师,25k-45k,50-150人,未融资,3-5年
271,,六险一金，弹性工作，带薪休假，休闲下午茶,上海,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",[],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']","
职位描述：

        职位职责：
1、负责图像/视频/自然语言处理类产品全栈的质量评估，测试用例设计与执行；
2、负责机器学习类服务的质量体系规划，建设与测试跟踪；
3、参与质量体系规划、建设，负责线上线下故障追踪及分析；
4、完善研发过程中质量和效率问题的发现机制, 并提出明确改进意见；
5、深度参与产品研发项目， 协同产品经理、业务研发、用户反馈团队优质交付产品。

职位要求：
1、本科及以上学历，计算机、通信等相关专业；
2、认可快速发展阶段的移动互联网公司及文化；
3、有人脸/机器视觉/算法/SDK/机器学习相关测试经验优先；
4、快速适应和学习能力、热爱质量效率工作；
5、熟练使用一种或多种语言: Shell/Python/C/C++/Java；
6、能够独立把握一个端（Android / iOS）的产品迭代工作。
        
",测试开发工程师-计算机视觉/机器学习方向,20k-40k,2000人以上,C轮,3-5年
272,,"公司前景好,电子商务,团队氛围好,扁平管理",杭州,浙江执御信息技术有限公司,硕士,"移动互联网,数据服务",[],"['交通补助', '通讯津贴', '年度旅游', '年终奖']","
职位描述：

职位描述
执御的大数据团队旨在为其旗下的JollyChic APP（中东地区排名第一的电商平台）构建最强的数据大脑，以数据洞见及人工智能驱动公司业务的各个领域。大数据团队目前拥有80多名成员，并在快速扩张中。为进一步满足公司业务发展需求，现招聘机器学习/数据挖掘专家若干。如果你对数据科学及人工智能抱有极大热情，在机器学习、特征工程、深度学习、迁移学习等领域有理论基础及实战经验，请加入我们！
 
岗位职责
1.     深入理解电商业务，并用机器学习及大数据技术解决其中的各类难题；
2.     负责特征工程及特征提取、 灵活采用机器学习、人工智能及深度学习领域内的各类算法进行建模及实验，并通过模型调优最大化算法性能；
3.     部署机器学习算法，将机器学习落地应用到个性化、广告、仓储支付等各个领域。
 
职位要求
1      相关领域（如机器学习/信息检索/统计学/计算机等）硕士及以上学历，三年及以上的从业经验；
2      在如下的一个或多个领域内有过成功的项目经历：
a.     个性化推荐
b.     销售预测
c.     价格优化
d.     客户留存
e.     客户画像
f.      自然语言理解/搜索引擎
g.     用户信用评级
3      在机器学习/数据挖掘领域有扎实基础，熟悉包括贝叶斯理论，线性回归，决策树，SVM，随机森林，GBM等经典机器学习理论及算法，并有实战经验。熟悉算法优化及模型调优。
4      精通至少一门编程语言，包括Python/Java/C/C++等，具有扎实的编程功底。
5      具有良好的问题建模能力，能够将业务问题转化为数据问题，并建模求解。
6      学习能力强，乐于快速掌握业务场景，并不断更新专业知识。
 
加分项
1.     有过深度学习领域（包括但不限于CNN/RNN/LSTM）的学习及实战经验；
2.     熟悉Hadoop/Spark等大数据架构，有过在大数据架构上部署机器学习模型的经验；
3.     了解Scala编程；
4.     有过将机器学习相关算法应用到电商领域的成功经验。
 

",机器学习/数据挖掘工程师/专家,20k-40k,2000人以上,C轮,3-5年
273,"['亚运村', '大屯', '奥运村']",大平台，福利好，领导nice,北京,上海阅文信息技术有限公司,本科,移动互联网,[],"['年终分红', '年底双薪', '五险一金', '交通补助']","
职位描述：

工作职责:该岗位包括机器学习、数据挖掘、算法等方向。主要职责包括但不限于：了解阅文集团的主要业务数据，负责海量数据的分析和挖掘工作，构建多个业务领域内的用户画像模型；负责机器学习、深度学习领域的算法和模型开发；对自然语言处理、精准推荐等领域提供模型支持，进行创新应用试验和落地产品开发。任职资格:计算机、应用数学、统计学等专业，本科及以上；熟悉常用机器学习算法，尤其是深度学习等相关领域，对概率统计、最优化等算法原理及应用，有扎实的基础、深入的理解和浓厚的兴趣；精通C/C++、Java、Python等至少一门编程语言，有较强动手能力；了解目前常见的机器学习或者深度学习框架中的一个或者多个：Spark，XGBoost，Caffe，Tensorflow等；乐于动手，有良好的逻辑思维能力和数据敏感度，能够熟练阅读和编写英文论文，具有优秀的新技术研究能力；在计算机科学学术会议和期刊发表过论文，或者有相关的开源项目贡献经验优先考虑。

",校招—算法/机器学习工程师,15k-20k,500-2000人,上市公司,应届毕业生
274,"['小关', '芍药居', '亚运村']","大牛聚集,最佳团队,深度学习,项目丰富",北京,三角兽（北京）科技有限公司,硕士,移动互联网,[],"['五险一金', '股票期权', '定期体检', '大牛领导好']","
职位描述：

【工作职责】
1、参与下一代语音对话系统、智能问答系统、个性化推荐交互的研发，探索非结构化文本理解、
     知识抽取、对话决策管理、逻辑推理等前沿技术问题的实用化解决方案。
2、结合实际业务场景，应用 NLP、AI、ML 技术解决实际问题。


【职位要求】
1、计算机及相关专业，硕士及以上学历；
2、精通 C/C++ 及 Python 语言，有一定的编程基础；
3、熟悉算法和数据结构；熟悉机器学习，NLP 及深度学习方向优先；
5、每周至少 4 天（可以包含周六）到公司，能尽快入职实习期 3 个月以上优先。


{实习生}自然语言处理及机器学习研究员

工作职责： 
1、参与研究对话语义建模、问答系统、短文本语义理解、无结构文本挖掘等 NLP 关键前沿技术； 
2、参与探索深度学习模型在 NLP 领域中的应用，实现真正美观有效的深度学习模型； 
3、参与构建各种基本机器学习的实用化工具包。 

职位要求： 
1、计算机相关专业，硕士及以上学历； 
2、具备自然语言处理及机器学习方面的基础理论知识，有相关项目经验者优先； 
3、了解当前主要深度学习模型的基本框架及基本思想，有一定的 Tensor Flow 或 Keras 等深度学习框架使用经验，在深度学习领域发表过论文或有意愿发表论文者优先； 
4、熟悉 C/C++及 Python 语言，有一定的编程基础；
5、每周至少4天（可以包含周六）到公司，能尽快入职且实习期达到半年以上者优先。

",{实习生} 自然语言处理与机器学习-算法和研究方向,4k-7k,150-500人,B轮,不限
275,,弹性工作时间，股权期权，扁平化管理,宁波,宁波一介智能科技有限公司,本科,"企业服务,人工智能",[],[],"
职位描述：

1. 本科；及本科以上学历，硕士和博士优先；
2. 计算机、自动化、数学、统计和生物信息学等相关专业；
3. 统计机器学习、人工智能和优化等相关背景知识；
4. 良好的英语水平，能够熟练研读相关领域的学术论文；
5. 精通Python；
6. 优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；
7. 优秀的沟通能力和团队合作意识；
6. 熟悉深度学习至少一种深度学习框架，如(Tensorflow (Keras)、Theano、Caffe和PyTorch等）以及机器学习前沿研究者优先；
7. 具有相关领域（如推荐系统、计算机视觉、自然语言处理和3D建模等）项目经验或发表过相关论文者优先。

",机器学习算法,15k-30k,少于15人,未融资,3-5年
276,,"机器学习,C/C++,多线程",上海,上海寻梦信息技术有限公司,本科,"电子商务,移动互联网",[],"['股票期权', '专项奖金', '弹性工作', '扁平管理']","
职位描述：

职位描述：
1. 结合搜索引擎，设计高效的大规模机器学习模型预估服务；
2. 优化平台能力，维护平台的稳定；
3. 负责机器学习模型的快速迭代, 加速算法落地。

工作要求：
1、本科及以上学历，机器学习、分布式系统方向等计算机相关专业；
2、精通C/C++，熟悉多线程编程以及linux操作系统开发环境；
3、熟悉tensorflow的使用，了解tensorflow相关的源码,有基于tensorflow的机器学习平台的开发和维护经验；
4、了解tensorflow模型结构，模型加载, 以及tensorflow serving原理。

",机器学习平台技术专家,25k-50k,2000人以上,上市公司,1-3年
277,"['中关村', '苏州街', '苏州桥']","团队一流,核心业务,薪资福利佳,大牛多",北京,北京趣拿软件科技有限公司,硕士,移动互联网,[],"['技能培训', '节日礼物', '带薪年假', '无息住房贷款']",null,资深机器学习算法工程师-金融事业部(J13090),30k-50k,2000人以上,不需要融资,3-5年
278,"['北京大学', '颐和园', '中关村']","谷歌投资,MIT大牛,待遇丰厚,发展空间大",北京,深圳晶泰科技有限公司,硕士,"企业服务,医疗健康",[],"['节日礼物', '股票期权', '岗位晋升', '扁平管理']",null,机器学习算法科学家,20k-40k,50-150人,B轮,1-3年
279,"['双井', '大望路']",大平台,北京,高德软件有限公司,本科,移动互联网,"['移动互联网', '算法']","['弹性工作', '帅哥多', '美女多', '五险一金']","
职位描述：

岗位描述：
我们专注于大数据之上的机器学习算法研究与应用，如果你了解机器学习、深度学习、强化学习、迁移学习、主动学习、特征提取与稀疏学习、等级学习等相关知识，对人工智能抱有极大的热情，勇于挑战各种实际应用难题，欢迎加入我们！具体职责包括但不限于：1、负责机器学习、深度学习领域的技术研发工作，包括但不限于神经元网络模型设计与优化、强化学习、迁移学习、主动学习、维度降低、核方法、谱方法、特征提取与稀疏学习、等级学习、推荐、随机优化等的算法和系统研发等；2、负责机器学习尤其是深度学习前沿问题的探索与研究，结合未来实际应用场景，提供全面的技术解决方案；3、负责提供分布式的算法实现的解决方案，大幅提升算法计算规模和性能；4、负责提供大数据分析建模方案，沉淀行业解决方案，协助拓展业务边界。
岗位要求：
1、本科及以上学历，硕士博士优先，计算机、数学、电子工程、通信等相关专业；2、熟悉常用机器学习算法，对模式识别、深度学习、增强学习等相关领域，极佳的工程实现能力，精通C/C++、Java、Python等至少一门编程语言；3、候选人有数理分析方面良好的素养以及数理统计基础；4、良好的数据敏感能力、较强的逻辑分析能力；5、良好的团队合作精神，能够做到严谨、皮实、乐观；6、有实际成果并发表在国际顶级会议、期刊者优先，有在ImageNet、MSCOCO、ICDAR等权威数据库上提交过结果并取得优异成绩者优先；7、有deeplearning的经验，有linux下开发经验的，大规模数据处理经验优先。

",阿里巴巴高德地图20届实习-算法工程师-机器学习,4k-6k,2000人以上,上市公司,应届毕业生
280,"['酒仙桥', '大山子', '将台路']","核心团队,六险一金,免费三餐,班车",北京,奇虎360科技有限公司,本科,"移动互联网,游戏",[],[],null,机器学习/深度学习专家,25k-50k,2000人以上,上市公司,3-5年
281,"['中关村', '北京大学', '万泉河']",发展空间大，年底双薪，午餐补贴,北京,广州小鹏汽车科技有限公司,硕士,"移动互联网,硬件",[],"['年底双薪', '专项奖金', '绩效奖金', '股票期权']",null,机器学习平台资深研发工程师/专家,25k-50k,2000人以上,B轮,5-10年
282,,年底多薪、弹性工作时间、带薪年假,北京,第四范式（北京）技术有限公司,本科,移动互联网,[],"['年底双薪', '带薪年假', '午餐补助', '定期体检']",null,机器学习技术专家,25k-40k,500-2000人,B轮,3-5年
283,,人工智能行业 前沿技术研发 科研实力雄厚,天津,天津（滨海）人工智能军民融合创新中心,本科,人工智能,[],[],"
职位描述：

岗位职责：
云端基础支撑平台学习服务开发：
1. 在已有平台的基础上，配合项目需求进行机器学习框架的集成开发；
2. 配合项目需求参与云端持续学习系统典型案例及其部署模式设计；
3. 在完成典型案例设计实现及原型功能演示的基础上，进行云平台端机器学习服务的功能及性能优化。
任职要求：
1. 全日制本科及以上学历，计算机科学与技术相关专业；
2. 具有计算机专业英文技术文档阅读能力，具有借助相关英文技术文档解决技术问题的能力；
3. 为人踏实认真，能为完成工作积极学习补充新知识，有克服工作中遇到困难的拼搏和进取精神；
4. 熟悉至少一种智能算法开发框架（如TensorFlow）的应用与程序编写；
5. 具备C++、Java、Python等编程语言软件开发经验，熟悉Linux操作系统基本使用；
6. 有相关数据服务或机器学习系统开发经验者优先，熟悉容器（如Docker）和容器编排系统（如Kubernetes）及其程序开发者优先。

",云平台机器学习服务开发工程师,8k-15k,15-50人,不需要融资,不限
284,"['汶水路', '大宁路', '闸北公园']",平台好，发展快，前景广阔,上海,深圳市房多多网络科技有限公司,本科,"移动互联网,O2O","['房产服务', '数据挖掘', '算法']","['节日礼物', '带薪年假', '扁平管理', '美女多']","
职位描述：

岗位职责：
1.负责房源推荐算法方案的设计和实施，主导模型优化和迭代流程；
2.通过数据分析不断优化模型并提高推荐效果，为用户带来最好的产品体验；
3.持续优化房源价格的估计和预测模型
4、追踪推荐、NLP和机器学习领域的前沿技术，参与搭建和实现相关模型；

岗位要求：
1.计算机相关专业本科以上学历
2. 熟悉Java语言，扎实的编码能力
3. 有搜索/推荐相关的工作经验
4. 具备良好的分析问题、解决问题的能力
5. 有机器学习、learning to rank方面经验者优先

",高级机器学习工程师,10k-20k,2000人以上,C轮,3-5年
285,,弹性工作，免费三餐，租房补贴，休闲下午茶,北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['后端开发'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']","
职位描述：

        职位职责：
1、参与大规模机器学习平台的研发和维护， 提供覆盖全球的高可靠服务；
2、参与模型训练，模型服务，样本管理，资源调度等机器学习相关问题的开发。

职位要求：
1、扎实的编程基础，熟练掌握 C/C++, Python 语言；
2、熟悉操作系统和计算机体系结构；
3、具有挑战新问题的勇气，良好的团队合作意识和沟通能力。

加分项：
1、熟悉至少一种主流深度学习编程框架（TensorFlow/Caffe/MXNet），熟悉其底层架构和实现机制；
2、熟悉深度学习算法（CNN/RNN/LSTM/VAE等)；
3、有过开源社区经历；
4、参与过大规模分布式系统的开发和维护。
        
",AML机器学习平台开发实习生（可转正）,3k-6k,2000人以上,C轮,不限
286,['岗厦'],"五险一金,周末双休,年终奖,年度旅游",深圳,深圳华策辉弘科技有限公司,大专,移动互联网,[],"['绩效奖金', '年终分红', '带薪年假', '五险一金']","
职位描述：

此岗位为外派驻岗，在深圳大剧院平安证券，介意慎投！
岗位职责

一、参与公司算法模型研发；

二、根据业务场景，跟进股票标签模型的研发、评估和优化；

三、研发数据挖掘模型，在用户分群、预测，以及产品推荐方面提供模型算法支持；


岗位要求：

一、大学专科或以上学历，数理统计、金融、计算机或相关专业毕业；

二、2年以上机器学习算法模型等方向的项目经验；

三、熟练掌握常用的数据挖掘算法，以及数学原理；

四、有金融(证券)行业背景更佳；

",机器学习模型算法工程师,11k-16k,50-150人,未融资,1-3年
287,"['方庄', '成寿寺', '东铁匠营']","五险一金,商业保险,股票期权",北京,达内时代科技集团有限公司,本科,"移动互联网,教育","['金融', '人工智能', '机器学习', '深度学习']","['技能培训', '股票期权', '专项奖金', '带薪年假']","
职位描述：

岗位职责：
1.研发机器学习课程内容及课件；
2.按照教学大纲、教学进度，高质量地完成日常授课任务；
3.配合市场部门的招生宣传工作；
4.参加公司组织的内训，不断学习新技术。
任职资格：
 
1.本科以上学历，有良好的数学基础和逻辑建模能力；
2.深入理解诸如回归、分类、聚类等机器学习领域的基本概念；
3.熟悉推荐引擎、自然语言处理、语音识别、图像识别、人脸识别、神经网络等人工智能领域的相关算法；
4.熟练掌握Python语言；
5.熟练使用Numpy、Scipy、Matplotlib、Pandas等数值计算库；
6.熟练使用sklearn、nlp、opencv等机器学习工具包；
7.具有一定的深度学习研发背景，熟悉至少一种深度学习框架，如：TensorFlow、Caffe、Theano、Keras、ConvNet、Torch等；
8.在至少一个领域有深入的研究，如：深度神经网络、语义分析、模式识别、机器视觉、量化金融等；
9.在强化学习领域有丰富的项目经验及算法实现能力者优先考虑；
10.善于分析问题、解决问题，具备丰富的想象力、卓越的学习能力和创造性思维能力，具有良好的团队协作精神，怀有推动人工智能不断发展的理想和使命感。

",机器学习讲师,15k-30k,2000人以上,上市公司,3-5年
288,"['田林', '漕河泾', '虹桥']","发展空间大,弹性工作",上海,竹间智能科技（上海）有限公司,硕士,"移动互联网,其他",[],"['股票期权', '年假≥12天', '开放透明氛围', '技术黑科技']","
职位描述：

岗位职责：
1.    研发并落地基于深度学习/强化学习/统计学习的自然语言理解（NLU）和对话机器人（Chatbot）/虚拟助手（Virtual Assistant）等核心AI技术，包括:文本挖掘，问答系统，上下文理解，知识图谱，意图理解，情绪识别与应对，任务达成以及开放域对话；
2.    跟踪学术/工业届的最新方法并负责算法实现，实验，场景落地和分析/改进；
3.    将基础能力提供给开放平台，提供业内领先的人工智能与机器学习服务。
 
任职要求：
1.    硕士及以上学历，计算机相关专业，每周至少工作3天以上；
2.    熟悉 python，熟悉inux 指令/ git，悉 pytorch / tensorflow / keras 任一种，能快速研读paper；
3.    有NLU/NLP，Chatbot, QA系统，知识图谱，个人助理，IoT等开发经验者优先。

实习待遇：硕士300元/天，博士400元/天。

",机器学习实习生,4k-8k,150-500人,B轮,应届毕业生
289,,发展前景、朝阳行业、股票期权,北京,北京瑞莱智慧科技有限公司,本科,人工智能,[],[],"
职位描述：

工作职责：
1、负责机器学习算法的研发，包括但不限于异常检测、反作弊、推荐系统、时间序列分析等;
2、负责机器学习算法的前沿跟进;
3、负责实现机器学习关键技术的突破。
任职要求：
1、熟练掌握C++、Python等编程语言;
2、机器学习相关基础知识扎实，在异常检测、反作弊、推荐系统、时间序列分析等领域有过深入的研究；
3、具有较强算法实现能力；
4、能够熟练使用至少一种主流机器学习工具，如Tensorflow、PyTorch、MXNet、XGBoost、LightGBM等；
5、对数据有敏感的嗅觉，能从数据中挖掘有价值的信息；
6、在NIPS、ICML、ICLR、AAAI、IJCAI、KDD、SIGIR、ICDM等顶级会议上有过论文发表。
加分项:
1、能够进行大规模机器学习平台开发者优先；
2、在相应垂直领域有深入业务洞察者优先；
3、具有相关方向项目经验或比赛获奖经验者优先；
4、具备新型AI产品研发经验者优先。
 

",机器学习算法科学家,30k-50k,15-50人,天使轮,不限
290,"['西乡', '新安']","博士内推,成长空间大,氛围轻松",深圳,深圳超级码力科技有限公司,本科,"移动互联网,O2O",[],"['专项奖金', '绩效奖金', '年终分红', '交通补助']","
职位描述：

（综合收入10-15W/年）
待遇及前景：
1、待遇10-15W/年，包括基础薪资，项目提成以及基础年终奖。
2、晋升空间大，晋升周期1-2年，晋升涨薪30%以上，晋升路线为工程师 -> 高级工程师 -> 研发部（副）主管。
3、参与科研项目，每月表现优秀者有一区SCI论文挂名机会。
4、每年至多1-2位表现特别突出的同事可获得香港科技大学的读博机会。属于联合培养在职博士，博士期3-4年，公司通过纵向课题提供奖学金约1W3人民币/月。约等于在职博士。

主要任务
1、根据数据分析并设计可挖掘项目，执行并完成项目代码的编写，优化数据。
2、项目数据均围绕智慧城市及大土木领域，涉及大量正统机器学习/时间序列问题，部分图像项目及少量视频项目。
3、英文水平过关，能利用英文博客及论坛学习专业知识，阅读相关英文文献。

岗位要求：
1、计算机、电子信息等与数据挖掘/机器学习相关专业学生（学历专业无严格限制，研究生优先，211/985优先）；
2、自学代码及自学算法能力过关；
3、具备机器学习或数据挖掘算法的研究基础；
4、有Python、 R语言等实际项目开发经验者优先
5、要有能力将自己的研究成果通过报告或PPT形式通俗易懂地表达出来；

",数据挖掘/机器学习工程师,10k-16k,少于15人,天使轮,1年以下
