,address,advantage,city,company_name,education,industry,industryLables,label,position_detail,position_name,salary,size,stage,work_year
325,"['方庄', '成寿寺', '东铁匠营']","五险一金,商业保险,股票期权",北京,达内时代科技集团有限公司,本科,"移动互联网,教育","['金融', '人工智能', '机器学习', '深度学习']","['技能培训', '股票期权', '专项奖金', '带薪年假']",null,机器学习讲师,15k-30k,2000人以上,上市公司,3-5年
326,"['中山公园', '镇宁路']",带薪年/病假，年底奖金，弹性工作,上海,翼健（上海）信息科技有限公司,本科,医疗健康,"['医疗健康', '大数据', '机器学习', '深度学习', '图像处理', '人工智能']",[],null,机器学习算法工程师,12k-20k,15-50人,A轮,1-3年
327,"['汶水路', '大宁路', '闸北公园']",平台好，发展快，前景广阔,上海,深圳市房多多网络科技有限公司,本科,"移动互联网,O2O","['房产服务', '数据挖掘', '算法']","['节日礼物', '带薪年假', '扁平管理', '美女多']",null,高级机器学习工程师,10k-20k,2000人以上,C轮,3-5年
328,"['北京大学', '中关村', '苏州街']",上市公司，扁平化管理，弹性工作，丰厚提成,北京,西安点告网络科技有限公司,本科,移动互联网,[],"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",null,机器学习平台工程师,25k-30k,150-500人,上市公司,3-5年
329,['望京'],五险一金 员工福利 带薪年假,北京,北京睿帆科技有限公司,本科,"企业服务,数据服务",[],[],null,机器学习算法工程师,20k-30k,15-50人,A轮,3-5年
330,"['西北旺', '上地', '马连洼']","股权激励,顶尖团队",北京,爱笔（北京）智能科技有限公司,硕士,"移动互联网,企业服务","['大数据', '算法', '数据挖掘']","['国际化团队', '计算机视觉', '语音识别', '自然语言理解']",null,机器学习算法科学家/工程师 (用户画像方向)&nbsp;,30k-60k,150-500人,A轮,1-3年
331,"['亚运村', '大屯', '奥运村']",发展空间 团队技术氛围,北京,北京京东世纪贸易有限公司,本科,"电子商务,数据服务",[],"['五险一金', '带薪年假', '免费班车', '定期体检']",null,机器学习算法工程师,30k-60k,2000人以上,上市公司,3-5年
332,"['北京大学', '颐和园', '中关村']","平台背景好,薪资高",北京,北京名仕犬业有限公司,硕士,"移动互联网,电子商务","['大数据', '移动互联网', '数据挖掘', '数据分析', '算法']",[],null,机器学习算法工程师,20k-40k,15-50人,未融资,1-3年
333,"['大望路', 'CBD']",薪酬福利好,北京,深圳市楼上滋补品商贸有限公司,本科,"移动互联网,电子商务",[],[],null,机器学习量化,30k-50k,15-50人,不需要融资,不限
334,,"周末双休,弹性上班,福利待遇好",西安,西安点告网络科技有限公司,本科,移动互联网,[],"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",null,算法工程师机器学习方向,15k-26k,150-500人,上市公司,3-5年
335,,股票 出境游 开放社交TOP1,北京,微梦创科网络科技（中国）有限公司,硕士,移动互联网,[],"['年底双薪', '专项奖金', '股票期权', '五险一金']",null,机器学习（深度学习）研究员,25k-50k,2000人以上,上市公司,3-5年
336,,六险一金，免费三餐，租房补贴,北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['后端开发'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",null,AML机器学习平台架构工程师,25k-50k,2000人以上,C轮,3-5年
337,"['科技园', '深圳湾', '南山医院']","物联网,人工智能,下午茶,团队氛围",深圳,深圳和而泰智能控制股份有限公司,硕士,移动互联网,[],"['绩效奖金', '年终分红', '股票期权', '专项奖金']",null,和而泰 419 Lab 机器学习高级工程师,25k-50k,2000人以上,上市公司,3-5年
338,,五险一金 提供住宿 员工食堂 双休,杭州,鲜丰水果股份有限公司,本科,其他,"['电商', '新零售', '机器学习', '推荐', '数据挖掘']","['带薪年假', '弹性工作', '年度旅游', '岗位晋升']",null,算法工程师机器学习方向,18k-25k,2000人以上,A轮,3-5年
339,"['市桥', '清河东路', '石碁']",大牛云集；前沿科技；交通便利；期权激励,广州,广州市百果园网络科技有限公司,本科,"移动互联网,社交网络",[],"['年底双薪', '五险一金', '年终奖', '班车接送']",null,机器学习平台架构师,30k-60k,500-2000人,D轮及以上,5-10年
340,"['西北旺', '马连洼', '上地']","福利佳,上级技术牛,脸书技术",北京,新浪网技术（中国）有限公司,本科,文化娱乐,[],"['免费班车', '岗位晋升', '五险一金', '定期体检']",null,机器学习算法工程师 (C++/Go),20k-40k,2000人以上,上市公司,不限
341,,机器学习、算法，语音识别、信号处理,深圳,深圳维普世科技有限公司,本科,"移动互联网,电子商务",[],"['股票期权', '午餐补助', '绩效奖金']",null,机器学习方向的量化研究员,50k-100k,15-50人,不需要融资,不限
342,['张江'],"商业保险,员工旅游,培训机会,带薪年假",上海,奇手信息技术（上海）有限公司,硕士,"企业服务,硬件",[],"['带薪年假', '弹性工作', '管理规范', '技能培训']",null,机器学习算法工程师/ML Engineer,30k-60k,15-50人,B轮,不限
343,"['深圳湾', '后海', '科技园']",绩效奖金 福利好 晋升空间,深圳,深圳市大疆创新科技有限公司,硕士,"移动互联网,硬件",[],"['朝阳行业', '丰厚薪资待遇', '年终发车', '扁平管理']",null,机器学习算法工程师（3D检测）,30k-40k,2000人以上,未融资,不限
344,['武侯祠'],包三餐，美女多，潜力大,成都,成都嘉德欣科技有限公司,本科,"移动互联网,电子商务",[],[],null,高级机器学习专家,20k-40k,少于15人,未融资,3-5年
345,['后海'],"商业保险,员工旅游,培训机会,带薪年假",深圳,奇手信息技术（上海）有限公司,硕士,"企业服务,硬件",[],"['带薪年假', '弹性工作', '管理规范', '技能培训']",null,机器学习算法工程师/ML Engineer,30k-60k,15-50人,B轮,不限
346,['四平路'],福利好，工程师文化,上海,溪集（上海）信息科技有限公司,不限,"移动互联网,社交网络","['新零售', '音乐', '深度学习', '算法', '计算机视觉']","['年底双薪', '年终分红', '股票期权', '交通补助']",null,机器学习算法工程师,20k-38k,15-50人,未融资,3-5年
347,"['北京大学', '中关村', '苏州街']","大平台,新领域,大咖多",北京,腾讯科技（深圳）有限公司,本科,"移动互联网 ,游戏",[],"['免费班车', '成长空间', '年度旅游', '岗位晋升']",null,23048-翻译君机器学习高级工程师（北京）,18k-36k,2000人以上,上市公司,3-5年
348,"['常青路', '常青']",五险、周末单双休、创业公司、定期团建,武汉,武汉海星通技术股份有限公司,本科,"移动互联网,人工智能",[],[],null,机器学习算法工程师,8k-16k,15-50人,不需要融资,1-3年
349,,"提供培训,参加AI,机器学习",杭州,上海日泽信息科技有限公司,本科,"移动互联网,数据服务",['教育'],"['弹性工作', '技能培训', '开诚布公', '做你感兴趣的']",null,少儿机器学习讲师（全国招募）,5k-10k,15-50人,未融资,1-3年
350,['小关'],团队热爱技术，弹性工作制，可英文交流。,北京,深圳一脉阳光医学科技股份有限公司北京分公司,本科,医疗健康,"['医疗健康', '大数据', '机器学习', 'NLP', '深度学习']","['午餐补助', '通讯津贴', '定期体检', '带薪年假']",null,算法工程师机器学习方向,15k-30k,500-2000人,B轮,3-5年
351,"['新安', '翻身路']",机器学习算法工程师,深圳,成都惠蓉投资管理有限公司,本科,金融、移动互联网,['移动互联网'],[],null,机器学习算法工程师,50k-100k,15-50人,未融资,3-5年
352,,项目实践机会较多 3D技术为主,苏州,上海施努卡工业自动化有限公司,本科,不限,[],"['绩效奖金', '年底双薪', '带薪年假', '通讯津贴']",null,算法工程师机器学习方向,20k-30k,50-150人,未融资,1-3年
353,,"顶尖大牛,免费午餐,商业资源多,不打卡",北京,创新奇智（北京）科技有限公司,硕士,移动互联网,[],"['绩效奖金', '带薪年假', '通讯津贴', '年终分红']",null,机器学习算法总监,50k-80k,150-500人,A轮,5-10年
354,['九龙'],薪酬30-50万,重庆,创新奇智（重庆）科技有限公司,硕士,人工智能,[],[],null,机器学习算法工程师/专家,18k-30k,150-500人,天使轮,3-5年
355,"['亚运村', '大屯', '奥运村']","成长空间,成长空间",北京,北京京东世纪贸易有限公司,本科,"电子商务,数据服务","['物流', '数据挖掘']","['五险一金', '带薪年假', '免费班车', '定期体检']",null,机器学习实验室招聘,30k-60k,2000人以上,上市公司,1-3年
356,"['双井', '百子湾', 'CBD']","行业独角兽,快速发展,免费午餐,期权激励",北京,北京蓝城兄弟信息技术有限公司,硕士,"移动互联网,社交网络","['电商', '算法', '数据挖掘']","['股票期权', '五险一金', '带薪年假', '节日礼物']",null,推荐／机器学习算法工程师,25k-50k,150-500人,D轮及以上,不限
357,,14薪 六险一金,北京,北京闲徕互娱网络科技有限公司,本科,移动互联网,[],"['年底双薪', '股票期权', '带薪年假', '专项奖金']",null,机器学习算法工程师,20k-40k,500-2000人,不需要融资,3-5年
358,"['西兴', '长河']","六险一金,各种补贴,定期体检,丰厚年终",杭州,仟金顶网络科技有限公司,本科,电子商务,[],"['年终奖金', '做五休二', '六险一金', '子女福利']",null,机器学习算法工程师,25k-40k,150-500人,B轮,1-3年
359,['尧化'],企业文化自由开放，组织架构扁平，充满活力,南京,上海赫骥企业管理咨询有限公司,博士,企业服务,"['电商', '新零售', '机器学习', '深度学习', '模式识别', '算法']",[],null,人工智能百强企业-机器学习算法工程师,20k-40k,15-50人,未融资,1-3年
360,"['南油', '后海', '科技园']",大平台、工作环境好、福利待遇好,深圳,腾讯科技（深圳）有限公司,硕士,"移动互联网 ,游戏",[],"['免费班车', '成长空间', '年度旅游', '岗位晋升']",null,腾讯广告机器学习平台研究员（研发中心-深圳）,20k-40k,2000人以上,上市公司,3-5年
361,,"前景好,有福利",北京,创新奇智（北京）科技有限公司,硕士,移动互联网,[],"['绩效奖金', '带薪年假', '通讯津贴', '年终分红']",null,机器学习算法工程师,20k-40k,150-500人,A轮,1-3年
362,['朝外'],"商业保险,员工旅游,培训机会,带薪年假",北京,奇手信息技术（上海）有限公司,硕士,"企业服务,硬件",[],"['带薪年假', '弹性工作', '管理规范', '技能培训']",null,机器学习算法工程师/ML Engineer,30k-60k,15-50人,B轮,不限
363,"['北山', '黄龙', '西湖']",大平台,杭州,大鱼快乐有限公司,本科,"文化娱乐,移动互联网",[],"['年底双薪', '股票期权', '绩效奖金', '定期体检']",null,阿里文娱-机器学习算法专家,15k-30k,2000人以上,上市公司,1年以下
364,"['仓前', '仓前']","大牛多,安全算法,全员持股,前景好",杭州,杭州默安科技有限公司,本科,信息安全,[],"['年底双薪', '带薪年假', '定期体检', '股票期权']",null,机器学习算法实习生,4k-6k,150-500人,A轮,应届毕业生
365,"['西北旺', '上地', '马连洼']","股权激励,顶尖团队",北京,爱笔（北京）智能科技有限公司,硕士,"移动互联网,企业服务",[],"['国际化团队', '计算机视觉', '语音识别', '自然语言理解']",null,机器学习算法工程师 -推荐算法,15k-25k,150-500人,A轮,应届毕业生
366,"['魏公村', '中关村', '苏州桥']",真实数据解决教育领域里面的真实问题。,北京,北京外研在线教育科技有限公司,硕士,"移动互联网,教育","['教育', '人工智能', '机器学习', '深度学习', '算法']",[],null,算法工程师机器学习方向,25k-40k,150-500人,未融资,3-5年
367,,"机器学习,算法,神经网络",青岛,山东海博科技信息系统股份有限公司,硕士,"移动互联网,信息安全",[],"['年底双薪', '带薪年假', '年度旅游', '节日礼物']",null,机器学习算法工程师,15k-30k,50-150人,未融资,不限
368,"['望京', '来广营', '花家地']",发展空间,北京,北京有三逗科技有限公司,本科,"移动互联网,社交网络",[],"['年底双薪', '股票期权', '带薪年假', '领导好']",null,机器学习平台工程师,30k-60k,150-500人,B轮,不限
369,"['西三旗', '上地', '清河']","战略业务,重点业务,足够空间,薪酬领先",北京,北京小米科技有限责任公司,硕士,移动互联网,[],"['快速成长', '免费班车', '扁平管理', '技能培训']",null,高级机器学习算法工程师,30k-50k,2000人以上,D轮及以上,3-5年
370,,"金融科技,解决食宿,期权奖励",上海,上海远眸软件有限公司,硕士,企业服务,"['大数据', '金融', '数据挖掘', '数据分析']","['股票期权', '专项奖金', '带薪年假', '扁平管理']",null,高级机器学习工程师,30k-60k,少于15人,天使轮,3-5年
371,,"硅谷文化,牛人带队",北京,北京比图科技有限公司,本科,"移动互联网,文化娱乐","['视频', '算法', '机器学习', '数据挖掘']","['股票期权', '带薪年假', '移民美国']",null,高级机器学习工程师,30k-50k,50-150人,C轮,3-5年
372,,"机器学习,算法",成都,多点生活（中国）网络科技有限公司,本科,"电子商务,O2O","['大数据', '算法', '数据挖掘', '数据分析']","['技能培训', '年底双薪', '节日礼物', '绩效奖金']",null,机器学习算法工程师,15k-30k,500-2000人,B轮,3-5年
373,['宁南'],福利待遇好、发展前景好、公司氛围好,南京,苏芯物联技术（南京）有限公司,本科,其他,[],[],null,机器学习算法工程师,13k-26k,15-50人,A轮,3-5年
374,['知春路'],钱多 大牛多 惊喜福利多,北京,广州市百果园网络科技有限公司,本科,"移动互联网,社交网络","['视频', '社交']","['年底双薪', '五险一金', '年终奖', '班车接送']",null,视觉机器学习架构师,35k-70k,500-2000人,D轮及以上,5-10年
375,,"员工持股,行业前景好,人工智能,新零售",北京,北京盛泰华夏科技有限公司,硕士,移动互联网,[],"['年终分红', '绩效奖金', '带薪年假', '弹性工作']",null,资深机器学习算法研究员,35k-55k,50-150人,A轮,5-10年
376,['近江'],员工平等，福利多,杭州,上海广问科技有限公司,本科,"企业服务,人工智能",['教育'],"['绩效奖金', '带薪年假']",null,少儿机器学习课程开发与设计,12k-24k,15-50人,不需要融资,3-5年
377,,"高薪,多福利",上海,上海卡哇伊实业有限公司,本科,生活服务,[],[],null,机器学习算法,20k-40k,150-500人,未融资,1-3年
378,"['学院路', '清河']","扁平管理,弹性工作,期权激励",北京,北京享阅教育科技有限公司,硕士,"教育,移动互联网","['大数据', '算法', '数据挖掘']","['股票期权', '午餐补助', '节日礼物', '帅哥多']",null,机器学习算法工程师,16k-32k,150-500人,B轮,应届毕业生
379,['田贝'],"ai大牛,智能",深圳,深圳市玺望网络科技有限公司,硕士,移动互联网,[],[],null,机器学习算法工程师,15k-25k,50-150人,不需要融资,3-5年
380,,"过节费,年终奖金,年度旅游,健身房",北京,竞技世界（北京）网络技术有限公司,本科,"移动互联网,游戏",[],"['节日礼物', '技能培训', '年底双薪', '年度旅游']",null,机器学习算法工程师,25k-40k,500-2000人,不需要融资,3-5年
381,"['北京大学', '颐和园', '中关村']",大牛聚集，平台大， 免费午餐和下午茶,北京,创新奇智（北京）科技有限公司,硕士,移动互联网,[],"['绩效奖金', '带薪年假', '通讯津贴', '年终分红']",null,机器学习算法工程师（推荐系统方向）,6k-7k,150-500人,A轮,应届毕业生
382,"['中关村', '苏州街', '中关村', '苏州街', '北京大学', '北京大学']","大平台福利,六险一金,免费班车,带薪年假",北京,微梦创科网络科技（中国）有限公司,硕士,移动互联网,"['广告营销', 'NLP', '算法', '数据挖掘']","['年底双薪', '专项奖金', '股票期权', '五险一金']",null,机器学习算法工程师,25k-40k,2000人以上,上市公司,3-5年
383,,技术大牛，年底奖金丰厚，弹性工作,北京,北京永洪商智科技有限公司,本科,企业服务、数据服务,[],"['期权股激励', '领导好', '五险一金', '巨大成长空间']",null,机器学习测试,13k-16k,150-500人,C轮,1-3年
384,['大学城'],"待遇优,福利全,领导好,环境赞",广州,广州市讯码通讯科技有限公司,硕士,"移动互联网,生活服务",[],"['13-15薪', '七险一金', '午餐补助', '年度旅游']",null,机器学习算法工程师,13k-25k,150-500人,A轮,1-3年
385,,对标国际一流对冲积极,成都,微入（上海）商贸有限公司,硕士,"金融,人工智能",[],"['美女多', '领导好', '管理规范', '技能培训']",null,机器学习量化研究实习生,1k-2k,15-50人,不需要融资,应届毕业生
386,"['黄村', '东圃']",五险一金、餐补交补、节日福利、年度旅游,广州,北京传智播客教育科技有限公司,本科,教育,[],"['技能培训', '绩效奖金', '年度旅游', '岗位晋升']",null,Python数据分析及机器学习讲师,25k-45k,500-2000人,C轮,5-10年
387,,"六险一金,弹性工作,成长空间大,薪酬高",北京,北京转转精神科技有限责任公司,本科,"移动互联网,生活服务","['电商', '数据分析']","['带薪年假', '定期体检', '交通补助', '年底双薪']",null,机器学习平台工程师/专家,25k-50k,500-2000人,A轮,3-5年
388,"['长阳路', '平凉路', '周家嘴路']",年终奖、绩效、培训,上海,上海敏为信息技术有限公司,本科,"移动互联网,金融",[],"['不差钱', '经纬中国', '核心竞争力', '弹性工作']",null,深度机器学习工程师,30k-40k,50-150人,A轮,3-5年
389,,发展,北京,腾讯科技（深圳）有限公司,硕士,"移动互联网 ,游戏","['广告营销', 'NLP', '算法', '数据挖掘']","['免费班车', '成长空间', '年度旅游', '岗位晋升']",null,微信推荐机器学习算法工程师（北京）,17k-34k,2000人以上,上市公司,1-3年
390,,"交通便利,有职业发展",上海,颐保医疗科技（上海）有限公司,本科,"移动互联网,医疗健康","['医疗健康', '大数据', '算法', '数据挖掘']",[],null,机器学习算法工程师,20k-40k,15-50人,天使轮,3-5年
391,"['望京', '来广营', '望京', '来广营']","多薪,团队发展,福利,国内外旅游",北京,行吟信息科技（上海）有限公司,本科,"生活服务,电子商务","['广告营销', '大数据', 'Java', 'Hadoop', 'Python', '数据挖掘']","['年度旅游', '节日礼物', '专项奖金', '带薪年假']",null,基础架构（高级）工程师 — 机器学习平台方向,25k-50k,500-2000人,D轮及以上,不限
392,['太和'],大数据平台,广州,白云电气集团有限公司,本科,企业服务,[],"['带薪年假', '五险一金', '落户广州', '免费班车']",null,机器学习算法工程师（集团）,18k-26k,2000人以上,不需要融资,1-3年
393,,"高薪,发展好",深圳,意礴科技（深圳）有限公司,本科,"移动互联网,电子商务","['大数据', '算法', '数据分析']","['年底双薪', '定期体检', '带薪年假', '弹性工作']",null,机器学习算法工程师,10k-20k,50-150人,不需要融资,不限
394,"['学院路', '牡丹园']",六险一金、奖金丰厚、技术牛人多,北京,北京国双科技有限公司,硕士,"数据服务,企业服务","['大数据', '算法', '数据挖掘']","['节日礼物', '年底双薪', '带薪年假', '午餐补助']",null,机器学习工程师——工业互联网方向,15k-22k,500-2000人,上市公司,应届毕业生
395,"['中关村', '知春路', '双榆树']","五险一金,商业保险,弹性工作,领导是大牛",北京,百融金融信息服务股份有限公司,本科,"金融,数据服务","['金融', '算法', '数据挖掘']","['技能培训', '股票期权', '带薪年假', '定期体检']",null,算法工程师—机器学习方向,15k-30k,500-2000人,C轮,不限
396,,发展前景好,北京,北京颐顺太和软件科技有限公司,硕士,教育,[],[],null,机器学习算法工程师,30k-60k,2000人以上,上市公司,1-3年
397,"['人和', '龙溪']",六险一金、年底双薪、餐补、交通补贴,重庆,杭州初灵信息技术股份有限公司,本科,"移动互联网,数据服务",[],"['午餐补助', '年度旅游', '带薪年假', '年底双薪']",null,机器学习算法工程师,3k-4k,500-2000人,上市公司,应届毕业生
398,,环境优越,深圳,OPPO广东移动通信有限公司,本科,移动互联网,"['电商', 'NLP', '机器学习']","['丰厚年终', '扁平管理', '追求极致', '本分']",null,高级机器学习算法工程师,20k-40k,2000人以上,不需要融资,3-5年
399,,"独角兽,国资背景,牛人团队,即将上市",北京,一点网聚科技有限公司,本科,移动互联网,"['移动互联网', '机器学习', '深度学习', '算法', '数据挖掘']","['带薪年假', '午餐补助', '扁平管理', '弹性工作']",null,机器学习算法工程师,30k-50k,500-2000人,D轮及以上,1年以下
400,"['双井', '大望路']",阿里平台,北京,大鱼快乐有限公司,本科,"文化娱乐,移动互联网",[],"['年底双薪', '股票期权', '绩效奖金', '定期体检']",null,数据挖掘&amp;机器学习算法资深工程师/技术专家,30k-60k,2000人以上,上市公司,3-5年
401,['城隍庙'],"五险一金,上升空间,扁平管理",上海,北京美至网络科技有限公司,不限,"移动互联网,O2O",[],"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",null,机器学习算法工程师,15k-30k,50-150人,A轮,3-5年
402,['酒仙桥'],"国际化团队,团队负责人,年终丰厚,平台大",北京,岩心科技（深圳）有限公司,本科,"移动互联网,金融",[],"['美女如云', '股票期权', '高速发展', '扁平管理']",null,机器学习算法leader（北京）,40k-60k,500-2000人,D轮及以上,3-5年
403,"['西北旺', '上地', '马连洼']","股权激励,顶尖团队",北京,爱笔（北京）智能科技有限公司,硕士,"移动互联网,企业服务",[],"['国际化团队', '计算机视觉', '语音识别', '自然语言理解']",null,机器学习算法工程师 -用户画像,15k-25k,150-500人,A轮,应届毕业生
404,"['南码头', '东明路', '六里']","餐补车补,绩效奖金,电竞相关,福利优沃",上海,上海析乐数据服务有限公司,本科,"数据服务,游戏","['游戏', '支付', '算法', '数据挖掘', '数据分析']","['带薪年假', '交通补助', '午餐补助', '定期旅行']",null,电竞方向机器学习,20k-40k,15-50人,A轮,1-3年
405,"['新安', '翻身路']",亿级用户、大牛团队、发展空间大,深圳,维沃移动通信有限公司,本科,移动互联网,[],"['年终分红', '带薪年假', '年度旅游', '岗位晋升']",null,机器学习\深度学习工程师,30k-60k,2000人以上,未融资,3-5年
406,"['后海', '深圳湾', '科技园', '后海', '深圳湾', '科技园']",亿级用户 给力薪酬 高速发展,深圳,OPPO广东移动通信有限公司,本科,移动互联网,"['广告营销', '大数据', '算法', '数据挖掘']","['丰厚年终', '扁平管理', '追求极致', '本分']",null,高级机器学习算法工程师,20k-35k,2000人以上,不需要融资,3-5年
407,"['望京', '来广营', '花家地']",无监督机器学习技术/美国硅谷总部培训机会,北京,北京维择科技有限公司,硕士,信息安全,[],"['交通补助', '午餐补助', '通讯津贴', '定期体检']",null,算法工程师机器学习方向,15k-30k,150-500人,C轮,应届毕业生
408,"['西北旺', '马连洼', '上地']",业务好，成长快,北京,新浪网技术（中国）有限公司,本科,文化娱乐,"['广告营销', '算法', '数据挖掘']","['免费班车', '岗位晋升', '五险一金', '定期体检']",null,机器学习算法工程师,20k-40k,2000人以上,上市公司,不限
409,,"发展空间大,专业指导,期权激励,福利丰厚",深圳,深圳市宜远智能科技有限公司,本科,"医疗健康,数据服务","['大数据', '医疗健康', '人工智能', '计算机视觉', '图像处理', '深度学习']","['扁平管理', '弹性工作', '年度旅游', '五险一金']",null,深度学习/机器学习算法工程师,15k-30k,15-50人,天使轮,不限
410,"['中关村', '知春路']","五险一金,免费午餐,定期体检,节假日福利",北京,北京领骏科技有限公司,硕士,"移动互联网,硬件",[],"['午餐补助', '股票期权', '弹性工作', '五险一金']",null,无人车机器学习算法工程师,20k-35k,15-50人,天使轮,1-3年
411,,"顶尖大牛,成长机会,商业资源多,环境棒",北京,创新奇智（北京）科技有限公司,硕士,移动互联网,[],"['绩效奖金', '带薪年假', '通讯津贴', '年终分红']",null,机器学习算法高级工程师,30k-50k,150-500人,A轮,1-3年
412,['岗厦'],"五险一金,周末双休,年终奖,年度旅游",深圳,深圳华策辉弘科技有限公司,大专,移动互联网,[],"['绩效奖金', '年终分红', '带薪年假', '五险一金']",null,机器学习模型算法工程师,11k-16k,50-150人,未融资,1-3年
413,['上地'],大牛云集；氛围nice；零食水果；,北京,第四范式（北京）技术有限公司,本科,移动互联网,['移动互联网'],"['年底双薪', '带薪年假', '午餐补助', '定期体检']",null,机器学习算法工程师实习生,8k-10k,500-2000人,B轮,应届毕业生
414,"['五道口', '学院路']","三餐,健身房,mac",北京,北京智者天下科技有限公司,本科,"移动互联网,社交网络","['云计算', '机器学习', '深度学习']","['年底双薪', '股票期权', '带薪年假', '定期体检']",null,GPU 机器学习计算平台高级开发工程师,30k-45k,500-2000人,D轮及以上,3-5年
415,['张江'],"大咖云集,创新大脑",上海,简阳市广泰汽贸有限公司,本科,企业服务,[],[],null,计算机视觉机器学习专家,25k-50k,少于15人,不需要融资,3-5年
416,"['北苑', '来广营']",团队氛围好,北京,北京善义善美科技有限公司,本科,O2O,[],"['岗位晋升', '扁平管理', '个人成长快', '牛人多']",null,机器学习平台研发专家,30k-60k,2000人以上,D轮及以上,3-5年
417,['大石'],年底双薪，丰厚年终，带薪年假，上市企业,广州,广州虎牙信息科技有限公司,本科,"社交网络,游戏",[],"['五险一金', '年底双薪', '午餐补助', '带薪年假']",null,机器学习平台算法工程师,25k-45k,500-2000人,上市公司,3-5年
418,,六险一金，免费三餐，租房补贴,北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['后端开发'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",null,AML机器学习平台SRE工程师,25k-50k,2000人以上,C轮,3-5年
419,"['清河', '上地']",技术,北京,北京小米科技有限责任公司,本科,移动互联网,[],"['快速成长', '免费班车', '扁平管理', '技能培训']",null,广告机器学习平台服务端开发工程师,30k-50k,2000人以上,D轮及以上,3-5年
420,"['蛇口', '招商大厦', '海上世界']",大平台，给力薪酬,深圳,OPPO广东移动通信有限公司,本科,移动互联网,"['移动互联网', '大数据', '算法', '机器学习', '语音处理']","['丰厚年终', '扁平管理', '追求极致', '本分']",null,高级机器学习算法工程师（广告方向）,25k-50k,2000人以上,不需要融资,不限
421,"['北苑', '来广营']","团队氛围好,技术牛",北京,北京善义善美科技有限公司,本科,O2O,"['大数据', '人工智能', '机器学习', '算法']","['岗位晋升', '扁平管理', '个人成长快', '牛人多']",null,机器学习平台开发实习生,3k-5k,2000人以上,D轮及以上,不限
422,['两路口'],人机验证，改变未来，前沿技术，期权机会,重庆,重庆白狮网络科技有限公司,本科,"数据服务,信息安全",[],[],null,深度机器学习工程师,8k-12k,15-50人,天使轮,1-3年
423,,前沿方向 智能驾驶 中美团队,北京,北京嘀嘀无限科技发展有限公司,硕士,移动互联网,['滴滴'],"['弹性工作', '节日礼物', '岗位晋升', '技能培训']",null,自动驾驶机器学习平台研发工程师(J190417005),25k-50k,2000人以上,不需要融资,1-3年
424,"['五道口', '清华大学', '中关村']","宇宙中心,创新创业,人工智能,改变世界",北京,北京爱语吧科技有限公司,硕士,"移动互联网,教育",[],"['年底双薪', '节日礼物', '绩效奖金', '年度旅游']",null,NLP机器学习工程师,25K-50K,50-150人,A轮,1-3年
425,['江南'],"金融科技,学习环境,提升空间,大平台",杭州,深圳市长亮科技股份有限公司,硕士,企业服务,[],"['五险一金', '通讯津贴', '带薪年假', '定期体检']",null,初级金融、互联网 数据分析挖掘机器学习研究岗,10k-20k,2000人以上,上市公司,1-3年
426,"['西三旗', '清河']","地铁周边,范围好",北京,北京羿娲科技有限公司,本科,"硬件,移动互联网",[],"['绩效奖金', '带薪年假', '弹性工作', '领导好']",null,机器学习运维实习生,5k-10k,50-150人,A轮,应届毕业生
427,"['天园', '天河公园', '棠下']",人工智能、机器学习,广州,广州佰锐网络科技有限公司,本科,"移动互联网,数据服务",[],"['节假日福利', '年度旅游', '岗位晋升', '人性化']",null,Python机器学习工程师,12k-20k,50-150人,未融资,3-5年
428,"['北京大学', '颐和园', '中关村']",弹性10点到7点不打卡保底14薪社公全额,北京,北京福易得信息技术有限公司,博士,移动互联网,[],[],null,机器学习、NLP、图像视觉算法研究员,30k-60k,150-500人,未融资,1年以下
429,,开发智能语音机器人行业趋势非常有前途,成都,深圳市意科特实业有限公司,本科,"移动互联网,硬件",[],"['定期体检', '带薪年假', '领导好', '技能培训']",null,Python机器学习、深度学习、强化学习聊天机器人,8k-16k,150-500人,不需要融资,1-3年
430,"['西三旗', '清河', '小营']","核心模块,海量数据,16薪+",北京,北京趣拿软件科技有限公司,硕士,移动互联网,[],"['技能培训', '节日礼物', '带薪年假', '无息住房贷款']",null,算法工程师（机器学习）-机票事业部(J12936),30k-60k,2000人以上,不需要融资,3-5年
431,"['北京大学', '中关村', '知春路']",五险一金，公司大牛多，发展空间大,北京,深圳晶泰科技有限公司,硕士,"企业服务,医疗健康",[],"['节日礼物', '股票期权', '岗位晋升', '扁平管理']",null,算法工程师（机器学习/深度学习）,10k-20k,50-150人,B轮,不限
432,"['漕宝路', '漕河泾']","AI,算法,人工智能",上海,腾讯科技（深圳）有限公司,本科,"移动互联网 ,游戏",[],"['免费班车', '成长空间', '年度旅游', '岗位晋升']",null,内容平台算法组TeamLeader（上海）,30k-40k,2000人以上,上市公司,5-10年
